GeneSymbol,EDS,ActivityLinking_Conserved_nt_count,ActivityLinking_nt_count,ProximityLinking_Conserved_nt_count,ProximityLinking_nt_count,ActivityLinking_EnhancerNumber,ActivityLinking_NumberConservedElements,ProximityLinking_EnhancerNumber,ProximityLinking_NumberConservedElements,pLI,RVIS
ENSG00000157828,0.435270539437218,0,0,2032,162600,0,0,104,46,NA,NA
ENSG00000157833,0.27222640721821001,3102,11800,0,0,13,63,0,0,NA,NA
ENSG00000157837,0.49850220488781299,70,1200,9325,178600,6,6,55,374,0.90778563433642601,30.5
ENSG00000157851,0.42528890933322799,3805,47600,7511,103600,55,171,50,306,0.998332100766402,8.66
ENSG00000157856,0.60009166494097999,131,2200,11747,127000,5,11,55,428,0.000000,NA
ENSG00000157869,0.67907843986429794,272,2400,43017,325600,9,7,255,1055,9.9790722651868502E-4,32.93
ENSG00000157870,0.41580410047833999,1207,36200,2056,63200,24,87,17,140,1.6669957019214599E-4,NA
ENSG00000157873,0.346101386197262,844,33000,850,53600,23,59,10,41,0.81999905440881404,58.79
ENSG00000157881,0.58342767690087505,1015,4800,5945,55800,8,34,8,239,0.94533340183195802,4.54
ENSG00000157884,0.43428489043626001,2079,19800,6691,89200,20,65,38,285,0.000002,63.7
ENSG00000157890,0.391654400588128,5324,29200,34115,281600,50,170,92,1208,0.000000,86.8
ENSG00000157895,0.268721955479022,30,1400,0,0,4,4,0,0,0.000000,53.12
ENSG00000157911,0.35397508796183802,193,4400,1904,54800,14,13,10,103,1.0463632475946E-2,86.3
ENSG00000157916,0.48661902177199801,71,1000,8168,153000,4,3,19,349,0.96923973285138798,30.58
ENSG00000157927,0.431480392571161,1710,22200,1380,30800,42,82,24,67,0.000000,95.22
ENSG00000157933,0.50881464304256396,8,7800,8133,175400,22,1,20,329,0.98140209983332405,6.76
ENSG00000157950,0.287554624434182,0,0,169,7600,0,0,6,4,NA,NA
ENSG00000157954,0.406416873044114,1,1600,2564,81000,5,1,60,116,9.3680612051951995E-2,36.96
ENSG00000157978,0.53512997471219803,4208,49400,13772,136000,27,135,34,576,0.000029,56.72
ENSG00000157985,0.76856881395000798,3013,58200,44156,826800,80,90,271,1203,0.99935643574080402,9.7799999999999994
ENSG00000157992,0.66900428776088805,1530,3400,3975,15800,2,24,10,74,4.4523534213375397E-2,35.270000000000003
ENSG00000157999,0.27340543111000998,159,10600,0,0,18,9,0,0,NA,NA
ENSG00000158006,0.42473915554918201,661,10600,5820,92800,14,25,21,237,0.000000,83.9
ENSG00000158008,0.53166079878719497,4545,43200,5046,46800,27,127,5,181,0.000000,89.22
ENSG00000158014,0.57879824371298405,1570,19800,6793,80800,16,67,10,205,0.70828323615675604,61.29
ENSG00000158019,0.54571451112142,3145,24200,10946,84000,37,131,30,395,0.279976282823241,NA
ENSG00000158022,0.50193429593609096,4718,45400,3646,47000,27,131,7,142,0.000000,64.510000000000005
ENSG00000158023,0.50479352115639597,2263,26800,6229,78000,27,67,33,216,0.000000,80.52
ENSG00000158042,0.493908765317359,0,0,7694,68800,0,0,23,449,0.46412131569385701,28.8
ENSG00000158050,0.477669214850371,2393,26000,4803,53000,20,89,8,138,0.791321031693344,NA
ENSG00000158055,0.71450987272071798,7512,42400,16999,165200,30,227,51,609,0.99558395801222999,90.9
ENSG00000158062,0.45946711031214699,1775,32600,6219,64200,11,71,9,228,0.000000,88.87
ENSG00000158077,0.371527916052245,719,12200,1472,23600,9,36,16,98,0.000000,97.67
ENSG00000158079,0.46376459885219001,182,4400,7358,138800,8,10,51,285,2.09572239053366E-3,76.760000000000005
ENSG00000158089,0.49090713740207897,1812,16200,21046,227200,22,74,97,829,0.000000,65.37
ENSG00000158092,0.51932895163115,980,22200,8356,115000,29,42,20,359,1.0350258780882199E-3,34.6
ENSG00000158104,0.431171001540541,990,35000,4000,48200,23,59,13,168,7.7652056755207598E-3,50.58
ENSG00000158106,0.44208678558951903,570,14800,5305,86400,17,25,18,200,0.000001,73.62
ENSG00000158109,0.33359246326896302,0,400,681,10600,1,0,4,26,2.8452847521261799E-3,31.96
ENSG00000158113,0.261032691156873,0,1200,0,0,3,0,0,0,0.000000,91.77
ENSG00000158122,0.26432535393968798,250,6800,0,0,10,10,0,0,0.000000,90.14
ENSG00000158125,0.779985039850844,805,29800,19376,332800,22,45,138,830,0.000000,88.63
ENSG00000158156,0.54398211882174696,422,5000,10892,88800,8,5,32,441,0.000014,40.909999999999997
ENSG00000158158,0.45678974894774899,1053,17200,4777,52200,15,53,17,152,3.3890870268510798E-4,3.07
ENSG00000158161,0.51219620721861203,2080,21600,11015,146200,32,69,38,448,0.99503573106042298,21.23
ENSG00000158163,0.446465410855233,431,7000,6368,82600,21,22,29,290,0.000000,85.75
ENSG00000158164,0.570785862203946,96,800,4180,20600,3,1,19,100,0.48209488809707401,48.37
ENSG00000158169,0.78209576615272902,3077,13800,71460,550400,27,96,136,2334,0.000000,30.9
ENSG00000158186,0.54986878913042103,2827,51000,4799,77800,42,105,17,189,0.85994683327558097,39.15
ENSG00000158195,0.66767768867055599,3049,17800,56665,194800,30,105,16,1132,NA,34.69
ENSG00000158201,0.44731664117894998,1528,19400,3537,60800,19,58,29,137,0.000001,47.12
ENSG00000158220,0.59621666469185997,1863,15000,9667,135800,27,53,44,369,0.000000,98.52
ENSG00000158234,0.49789302425686099,265,6400,9980,118200,15,11,58,358,6.8117193766452699E-2,67.58
ENSG00000158246,0.32496169949696802,3376,29400,0,0,13,120,0,0,5.1189874513063102E-2,25.31
ENSG00000158258,0.41559631183399998,1418,16800,38392,435200,45,61,243,1294,0.000045,52.59
ENSG00000158270,0.77768478710102795,7490,54600,22664,211600,82,324,57,881,0.99146623263713296,75.87
ENSG00000158286,0.56896582424226905,871,9400,3472,24600,11,42,9,110,0.000005,95.51
ENSG00000158290,0.46272538650610001,156,3200,4995,43400,5,15,28,229,0.99984667801374005,7.4
ENSG00000158292,0.40751232527386999,1191,26600,5070,119400,30,34,20,216,3.77954117161823E-4,66.42
ENSG00000158296,0.63144605484689997,2591,58600,4888,118000,45,121,27,226,5.3286803218393498E-2,33.32
ENSG00000158301,0.45423061550182797,710,6800,3553,28400,16,47,24,158,0.49801476517391602,80.77
ENSG00000158315,0.42842069362619301,630,11200,3390,53600,17,18,32,94,0.000003,65.290000000000006
ENSG00000158321,0.58523635982558897,13781,47800,171474,1026800,86,385,418,4099,0.99618748200847196,2.09
ENSG00000158352,0.735217638885584,8760,37000,35238,206800,36,313,118,1519,0.99742592473299896,99.7
ENSG00000158373,0.37274007284716298,953,32400,1518,21800,28,22,5,37,2.7797944100911901E-4,30.28
ENSG00000158402,0.56986454716910795,501,2400,3591,16000,5,24,15,121,0.000000,46.96
ENSG00000158406,0.41508768152233499,416,25200,1726,78200,22,12,17,35,NA,16.16
ENSG00000158411,0.37476092766376501,23,1600,1371,14400,2,2,6,35,1.70794026951473E-3,38.11
ENSG00000158417,0.47876326860374302,193,1400,8976,83400,4,3,26,225,0.89538751256044502,11.25
ENSG00000158423,0.26318014788961802,11,1800,0,0,3,2,0,0,0.96625950741285904,38.61
ENSG00000158427,0.31445993301062403,0,0,1254,35400,0,0,24,82,0.48187122004489302,NA
ENSG00000158428,0.26070841866672101,622,17400,0,0,20,27,0,0,0.000067,NA
ENSG00000158435,0.524330867183886,332,28000,2653,96000,22,14,38,114,0.99350764534938396,NA
ENSG00000158445,0.5994383541853,1991,18400,15578,207400,32,60,61,557,0.98258786978003099,33.14
ENSG00000158457,0.52474668683886605,3805,27800,6561,72000,27,137,30,233,NA,49.03
ENSG00000158458,0.614902390135178,7971,35800,33621,191600,51,237,57,1079,0.99515428800800598,23.62
ENSG00000158467,0.46387411096652098,722,3200,20304,138600,7,39,60,822,0.94925883602503702,19.309999999999999
ENSG00000158470,0.61850220292637803,1535,31600,8130,204800,41,89,31,354,0.99165787065517796,51.56
ENSG00000158473,0.59857780345432599,1208,11600,17714,172000,18,40,39,531,8.9932862166270397E-4,83.34
ENSG00000158477,0.355485423151365,1274,48600,2168,56600,39,72,23,64,0.000000,75.47
ENSG00000158480,0.472621620565706,511,5200,7640,80200,17,10,23,207,0.84875656329211202,29.33
ENSG00000158481,0.27677950073316798,589,33200,1163,40200,18,53,12,74,0.000001,32.770000000000003
ENSG00000158483,0.28420000380787402,377,4600,0,0,12,33,0,0,0.000000,95.25
ENSG00000158485,0.322736124852535,1460,50000,581,29800,45,91,9,50,0.000000,80.94
ENSG00000158486,0.35982451463757098,0,0,2145,30200,0,0,10,131,0.000000,96.89
ENSG00000158488,0.36885400619013498,2133,49800,780,36000,51,109,18,33,0.000000,87.65
ENSG00000158497,0.31311771796937199,734,10000,0,0,12,42,0,0,NA,76.25
ENSG00000158516,0.50765912829938797,2819,25000,6302,51400,22,130,18,226,0.000000,55.41
ENSG00000158517,0.34503959015926,48,4600,1586,46400,11,4,30,64,0.92335956129348995,NA
ENSG00000158525,0.52129934666802302,1400,8600,10558,77600,13,70,13,461,4.7488738441410203E-2,93.64
ENSG00000158526,0.51764375768472104,16,200,6713,38200,1,1,29,292,0.76061042861281403,49.7
ENSG00000158528,0.53677474652013801,5072,27600,25737,248400,50,216,159,1253,5.1340412024926597E-2,46.14
ENSG00000158545,0.50028176667089796,438,5800,8142,150000,12,10,25,356,0.99951957554444204,7.94
ENSG00000158552,0.60669816990106995,3839,21800,3205,16000,13,74,10,64,4.9515149333516899E-3,36.869999999999997
ENSG00000158553,0.28651808234945603,229,10400,0,0,15,4,0,0,NA,NA
ENSG00000158555,0.58519313110577098,1889,25200,10690,129200,39,83,29,428,6.9985123547903899E-2,73.13
ENSG00000158560,0.69263608461711801,3317,19800,57597,375800,37,135,187,1881,1.16377037964894E-2,11.96
ENSG00000158571,0.55758289040242703,2426,15000,3509,24800,16,104,13,153,2.22069886004765E-4,50.3
ENSG00000158578,0.45261509644744602,705,16000,4312,51400,19,47,36,263,0.97065459757841699,70.12
ENSG00000158604,0.47768979070558498,1328,33600,880,11000,24,18,7,11,0.29292770305272497,42.67
ENSG00000158615,0.60160901921725995,3802,44400,12806,109600,35,130,18,364,0.161223927951919,29.46
ENSG00000158623,0.37576403361354499,0,800,2972,39000,3,0,36,136,NA,NA
ENSG00000158636,0.66664438443124796,2995,8000,22398,173600,18,121,67,807,0.99999709676616899,NA
ENSG00000158639,0.27481687809431798,0,4200,0,0,4,0,0,0,7.1254312666645406E-2,68.489999999999995
ENSG00000158669,0.43218585316372798,2196,29200,4491,99400,23,81,27,174,0.44618035494314201,NA
ENSG00000158683,0.43493714281887702,318,17800,3394,112600,9,10,42,232,0.000000,99.57
ENSG00000158691,0.377031597070143,965,27000,1530,30400,28,36,15,116,0.000014,NA
ENSG00000158710,0.59477632600649599,2100,20400,7002,54400,15,93,5,198,3.2907332636899298E-3,58.39
ENSG00000158711,0.54164361879289302,1129,14200,10857,96600,15,56,19,337,8.4588675024045698E-2,36.090000000000003
ENSG00000158714,0.39480748147554201,1130,9000,3075,44000,14,30,8,91,0.000002,92.98
ENSG00000158715,0.55988335014643797,2469,21000,11188,95600,22,79,10,325,3.6849534853026299E-2,23.72
ENSG00000158716,0.48280213545989598,1254,12200,4438,32200,11,44,15,141,4.1146826563850103E-2,NA
ENSG00000158717,0.36075671694727202,1528,34200,1142,41200,28,62,4,38,0.55162056735559195,76.48
ENSG00000158747,0.60305046238619497,3197,21400,9110,62600,32,60,9,207,0.108864872574092,37.700000000000003
ENSG00000158748,0.43577269308264499,1551,10800,7143,102000,18,32,42,237,1.0672536064950399E-3,30.97
ENSG00000158764,0.329226101095903,0,600,3081,67800,2,0,32,129,0.000012,84.96
ENSG00000158769,0.42832032995471098,2600,33400,2493,48600,35,83,26,112,0.000055,29.81
ENSG00000158773,0.40138879108202302,1089,20800,3275,26400,12,25,10,60,0.38128303196605801,18.39
ENSG00000158786,0.38733172755127898,126,4600,1489,33000,12,12,11,100,0.000002,71.650000000000006
ENSG00000158792,0.27491175700199,340,5400,0,0,9,21,0,0,4.6921864498050199E-2,37.369999999999997
ENSG00000158793,0.52310022086749297,1493,18400,2629,18600,4,14,6,54,8.6152496279563804E-4,28.29
ENSG00000158796,0.45358133304679599,280,1200,1554,12400,3,11,5,53,0.86950320977392304,33.64
ENSG00000158805,0.38886418150918001,1570,20600,2264,47800,28,81,21,190,2.5727483866686901E-4,68.459999999999994
ENSG00000158806,0.51951449602536703,1567,28800,5473,94200,28,66,19,297,6.7145722225174704E-4,75.83
ENSG00000158813,0.664302081809655,5857,23000,25111,117600,12,224,87,965,0.92251172286716798,43.49
ENSG00000158815,0.50043247209703601,1229,7600,4313,41000,9,33,2,130,0.86533155954929397,44.83
ENSG00000158816,0.51608495131141197,324,2200,20805,194400,6,23,75,763,NA,NA
ENSG00000158825,0.444876096449217,766,26000,3751,61400,18,35,30,141,0.78722768204900895,70.69
ENSG00000158828,0.33003903657432399,426,12800,1797,47600,11,11,16,82,0.000000,77.36
ENSG00000158850,0.56744675533143796,17,3600,6614,30200,6,2,5,95,2.0822874414961199E-2,26.24
ENSG00000158856,0.54816593830150795,630,13000,8967,58200,12,26,13,251,0.961762589977884,NA
ENSG00000158859,0.59841576638525595,1186,7800,6386,30000,9,17,2,91,5.46593980671702E-3,93.41
ENSG00000158863,0.30302474920294997,441,1400,0,0,2,3,0,0,0.000021,55.67
ENSG00000158864,0.56379246302014996,1994,13000,5235,30000,7,26,2,84,0.99773539454648996,42.7
ENSG00000158865,0.49814575076698497,751,18000,9355,140200,16,31,46,319,0.000001,76.12
ENSG00000158869,0.41300712536652201,954,20000,1784,17600,12,41,3,67,0.63584563835226904,62.17
ENSG00000158874,0.63381855655302499,3481,29400,2412,13400,17,130,2,90,9.4370553998937307E-3,44.61
ENSG00000158882,0.50497015000410095,781,4000,3118,20400,3,7,5,112,0.74403582840577198,26.99
ENSG00000158887,0.48970958538827702,1013,15600,5536,40600,9,34,18,169,0.69171578075653195,39.700000000000003
ENSG00000158901,0.31911456088506701,191,12000,242,16200,26,26,11,17,0.000005,65.03
ENSG00000158941,0.48860649173401899,230,8200,6628,48800,5,11,12,226,0.96045488942764801,NA
ENSG00000158955,0.70873578531793602,1801,32800,6825,57000,26,65,25,241,5.1616810714471099E-2,74.47
ENSG00000158966,0.83339483940736103,11492,86200,30346,290000,73,350,134,1017,0.83803696920384696,27.08
ENSG00000158985,0.60145337796031095,5953,121600,18977,322800,75,275,89,802,0.75372862737448398,55
ENSG00000158987,0.64005638488166094,2223,56800,23793,351400,64,118,103,933,0.99802627314845505,1.78
ENSG00000159023,0.63704694386026295,8832,65400,28580,177800,70,403,67,979,6.2109870971694597E-2,49.05
ENSG00000159055,0.50636829643709702,32,4000,13416,210000,13,3,92,536,5.1721963226438898E-2,42.09
ENSG00000159063,0.45345320693610203,672,18400,3992,61200,18,34,19,128,0.000010,85.63
ENSG00000159069,0.51018272606718895,1090,15400,3765,53000,13,12,17,104,0.000000,35.79
ENSG00000159079,0.45999812987340299,241,7000,4430,56000,12,17,39,187,1.4135802583582199E-4,70.98
ENSG00000159082,0.50714852547066103,515,11600,7425,64400,17,25,41,222,0.21429514628349999,20.14
ENSG00000159086,0.42479003747124999,262,5800,5030,57200,9,6,21,141,0.99997042636557598,NA
ENSG00000159110,0.55464044161402004,1276,51600,9890,143200,37,75,42,243,5.0660255832815498E-3,52.5
ENSG00000159111,0.50888557064930995,0,0,2043,11000,0,0,3,78,0.288891351405341,46.86
ENSG00000159128,0.42802936278706499,340,13000,2557,99200,25,13,25,113,0.88128110896123402,59.74
ENSG00000159131,0.57605064027665198,10,5400,4811,18800,6,1,13,60,6.3056134499944502E-2,56.92
ENSG00000159140,0.35823446814996701,197,4800,800,12200,14,10,11,17,0.99999991013253797,0.7
ENSG00000159147,0.52330614409702803,633,4400,5259,30800,6,15,26,90,0.000044,76.040000000000006
ENSG00000159164,0.71222885099601196,2192,9200,5045,14400,7,57,10,106,0.57898269477445796,4.28
ENSG00000159166,0.645106035232345,3228,92000,2330,51800,29,146,9,137,0.000000,96.75
ENSG00000159167,0.48778634246990799,1323,6600,27535,287400,22,23,134,963,0.47349904999261599,52.66
ENSG00000159173,0.51471126425343705,1492,38200,3271,64600,17,59,12,131,0.120125044584648,54.36
ENSG00000159176,0.52127529035036202,1652,27600,9518,131800,25,56,12,317,3.4220341424842501E-3,43.02
ENSG00000159182,0.45358556868405497,722,17600,3277,28000,21,32,24,119,1.7799230077338299E-3,NA
ENSG00000159184,0.53466743036678399,1633,16400,4667,37400,19,43,14,134,9.8747509459102302E-3,25.6
ENSG00000159189,0.36431640877258398,697,5800,1055,12800,10,45,6,75,1.7381902514960201E-2,26.84
ENSG00000159197,0.54086287739139505,354,15600,21448,193600,16,33,49,582,1.0184057784747001E-3,59.62
ENSG00000159199,0.528214383009877,105,2800,6134,43200,3,2,20,133,0.32752582860927398,53.01
ENSG00000159200,0.50425806605767198,1407,29800,6441,122000,45,67,24,250,0.55766915829852604,54.88
ENSG00000159202,0.52962142032228998,2495,18800,2769,21000,23,91,9,100,0.92755872983668697,33
ENSG00000159208,0.306386757975462,1087,3000,0,0,5,20,0,0,0.80452783767621705,NA
ENSG00000159210,0.43241677229215197,552,4800,2442,22200,9,8,12,91,0.29087386817392202,20.82
ENSG00000159212,0.64528724618178102,331,11400,32703,345600,24,24,74,1086,5.3522352566408998E-4,NA
ENSG00000159214,0.26701393431742099,858,4600,0,0,5,14,0,0,0.000000,69.099999999999994
ENSG00000159216,0.90836956953727099,282,1400,88094,942600,6,11,293,2706,0.44932360650675401,65.25
ENSG00000159217,0.61416555183103905,6320,40800,10825,97200,34,174,34,284,0.998573996721702,12.19
ENSG00000159224,0.37929903884212901,119,3200,2433,27800,3,3,15,99,0.16283934543459599,64.739999999999995
ENSG00000159228,0.35874585429110101,758,13200,2000,54800,15,41,14,51,6.4622021027515601E-3,69.52
ENSG00000159231,0.390180504675538,1036,8400,3044,78000,15,21,21,87,0.000008,82.75
ENSG00000159239,0.50664350928148505,602,7400,7529,51200,10,36,10,227,NA,NA
ENSG00000159248,0.63440363372381603,2367,15800,11532,108600,30,79,64,351,0.1177216002599,27.64
ENSG00000159251,0.713474312028612,5500,32000,9961,79200,30,139,41,339,0.94677030853910404,24.99
ENSG00000159256,0.47537417323855902,984,13800,8923,137800,17,49,43,274,0.99987419231774399,11.5
ENSG00000159259,0.45612939390423601,302,2600,4928,90600,7,17,33,191,0.53669705907405796,22.34
ENSG00000159261,0.66048036367193697,1707,20200,11630,174600,24,57,82,474,3.3068669286107397E-4,35.49
ENSG00000159263,0.55268036854696501,1634,21400,26974,282400,27,84,141,825,0.17882536864450099,16.04
ENSG00000159267,0.591292489203599,317,10000,18883,186600,15,11,86,500,0.48654832365944101,26.57
ENSG00000159289,0.40742997540567399,408,2800,3347,59200,5,19,26,140,0.22441135390776601,NA
ENSG00000159307,0.64582530924593295,4838,65200,12897,183200,76,180,34,406,0.96087830571820099,28.56
ENSG00000159314,0.66213685220524798,1536,25600,14060,166400,23,86,35,566,1.25584382196987E-3,27.57
ENSG00000159322,0.51603556780114701,123,4200,21961,192800,7,7,79,811,2.21562951088713E-2,19.760000000000002
ENSG00000159335,0.57697813222051197,3359,24800,2004,8800,8,77,5,30,0.77896763826134396,51.83
ENSG00000159337,0.467823287596074,777,18200,5337,79600,17,28,16,259,0.000000,97.87
ENSG00000159339,0.44994371668713001,474,6600,7505,129400,17,30,41,333,0.000000,92.85
ENSG00000159346,0.50903560916512802,1491,15400,2329,16000,8,50,8,69,0.59275390567314801,17.64
ENSG00000159348,0.49394266222995498,4233,30200,1862,24600,11,83,13,135,0.000000,27.75
ENSG00000159352,0.37851061083257098,225,2600,2101,32000,5,15,22,97,0.98431209184239699,16.48
ENSG00000159363,0.34222011731126301,322,4800,1061,23000,7,11,11,57,1.20495054739301E-3,14.5
ENSG00000159374,0.48934901523435897,38,7000,7628,52800,5,4,16,304,0.000000,NA
ENSG00000159377,0.382308968754205,0,0,3170,44800,0,0,21,90,0.39881328471452199,22.53
ENSG00000159387,0.68721307529863496,2498,12800,36633,230600,26,67,133,875,0.000000,75.94
ENSG00000159388,0.537106047731011,3083,23000,8760,93400,21,96,10,258,4.8978487187014502E-2,45.58
ENSG00000159398,0.57761253741258101,203,14600,14883,120400,15,20,78,509,0.000000,97.11
ENSG00000159399,0.73339966708270599,1812,31600,13188,199400,50,85,51,636,2.0932843958510101E-2,37.799999999999997
ENSG00000159403,0.68967012214155399,4881,59800,5694,54600,34,250,23,264,NA,NA
ENSG00000159409,0.63937471335650398,5006,19400,12721,82400,10,108,37,402,0.29314291105070001,22.23
ENSG00000159423,0.50278021863990896,239,24800,7296,74600,20,23,17,271,4.3404354423414099E-4,74.08
ENSG00000159433,0.53540336136543398,3809,36800,9400,82000,36,162,41,419,NA,NA
ENSG00000159445,0.39812618920514897,1364,44200,5869,111200,22,49,21,286,2.4134769164795499E-4,58.39
ENSG00000159450,0.41069981480446399,180,2000,1262,12800,5,12,12,99,0.000000,80.34
ENSG00000159455,0.29745156067371897,4,9000,28,3000,2,1,4,3,0.137251509220331,59.83
ENSG00000159459,0.44463966720449,1026,10000,4798,66000,16,59,39,218,0.31988998079952502,3.09
ENSG00000159461,0.55835602806805895,20,4400,18151,193400,14,2,25,597,1.4257592126261699E-3,12.77
ENSG00000159479,0.36361440834490499,382,5800,1725,18600,8,13,6,76,0.000008,52.58
ENSG00000159495,0.37289728730319599,721,14800,2335,33200,15,41,12,144,0.000000,94.93
ENSG00000159496,0.436967245369212,826,18600,3686,89000,16,20,37,89,0.000000,98.68
ENSG00000159516,0.329997937252968,140,3800,1903,50000,6,11,37,112,2.66080186616705E-2,70.97
ENSG00000159527,0.34759853302010302,1008,49000,1571,35400,25,40,16,115,0.000090,82.7
ENSG00000159556,0.775482036401418,3148,18200,19430,184400,19,93,162,596,0.329330132128272,30.92
ENSG00000159579,0.44520382922065199,1207,9800,2598,23400,7,82,8,139,0.99977800518767601,14.55
ENSG00000159588,0.28988469968396102,351,1600,0,0,6,8,0,0,0.000000,81.69
ENSG00000159592,0.52304478870438997,220,7200,6235,57200,11,18,18,222,0.43532405043586297,44.48
ENSG00000159593,0.40688569507862998,44,6600,1096,9200,3,6,7,46,0.000000,15.12
ENSG00000159596,0.38320821700904001,189,7400,2378,39400,10,12,16,97,2.6168287352180503E-4,55.7
ENSG00000159618,0.48606320514679302,241,14400,6674,132000,31,20,19,294,1.4323561354893599E-2,NA
ENSG00000159625,0.48743333746283501,1355,20200,3313,52400,15,48,9,211,0.000000,NA
ENSG00000159640,0.42763640324386298,1784,23200,1604,53600,15,91,5,69,0.000000,92.84
ENSG00000159648,0.450789401712961,1025,14200,3025,27200,18,48,7,139,0.000068,45.85
ENSG00000159650,0.605674062315811,3169,79400,2008,51800,50,142,8,82,0.000000,79.59
ENSG00000159658,0.55322083104076802,513,1400,7744,59800,6,16,19,278,1.3286297474010301E-4,NA
ENSG00000159674,0.44431759896345802,277,25600,2828,83400,25,16,25,105,0.000001,40.08
ENSG00000159685,0.59846748631879199,445,14600,14784,212200,17,13,75,560,0.000000,86.27
ENSG00000159692,0.38948907379395997,739,26000,1713,70600,17,20,25,52,0.97976365446102398,26.62
ENSG00000159708,0.27825454035762798,451,9000,0,0,12,18,0,0,0.000000,57.59
ENSG00000159713,0.61508871819474498,3984,19400,11008,81600,18,110,17,383,0.31151727724200701,50.86
ENSG00000159714,0.47176030153604398,1028,4400,5492,49800,13,29,1,200,0.000005,12.57
ENSG00000159720,0.47052280544623598,6,4400,8554,103000,2,1,4,305,0.98813175084739902,24.12
ENSG00000159723,0.39481908380397901,1163,16000,2081,40400,18,30,9,81,9.0387252017127606E-2,53.54
ENSG00000159733,0.49587878952992198,622,25600,5217,163000,47,22,47,250,0.88846014978575005,91.99
ENSG00000159753,0.54735389641261301,3589,18600,5643,44200,15,80,23,188,2.2353306991104702E-2,NA
ENSG00000159761,0.31784610307684702,2897,14200,0,0,14,52,0,0,0.65242895145216495,59.49
ENSG00000159763,0.31113410225835098,0,600,643,30400,3,0,21,38,5.5055964537849E-3,81.569999999999993
ENSG00000159784,0.29343300396100203,2321,14800,0,0,13,58,0,0,0.92192827775124397,38.26
ENSG00000159788,0.46927718452982697,682,34000,8579,224800,48,20,70,250,5.6037428714451995E-4,12.14
ENSG00000159792,0.40307326769589902,336,4000,3390,37400,3,13,8,173,1.7874205213366402E-2,37.47
ENSG00000159840,0.65672783797396805,2666,23000,12377,81400,27,109,13,394,0.000008,85.58
ENSG00000159842,0.55281912530542499,3037,36800,19539,212600,51,174,43,918,0.99994947908550302,6.44
ENSG00000159871,0.34944642061546599,183,6200,1354,34000,10,5,14,55,0.000094,51.62
ENSG00000159873,0.26604335414761299,16,35000,0,0,8,2,0,0,0.61956448490243099,36.909999999999997
ENSG00000159882,0.32453889873237401,33,1800,319,6600,4,4,5,15,8.3410846364631898E-3,88.22
ENSG00000159884,0.43334446522443298,1537,15000,2063,19600,13,29,2,51,0.000000,84.15
ENSG00000159885,0.30094935244911603,0,6000,123,3400,5,0,4,7,0.000000,96.46
ENSG00000159899,0.54796287910579899,3407,14800,6266,36400,19,99,12,189,0.99166078181446704,3.01
ENSG00000159905,0.26012624717204702,0,0,0,3000,0,0,3,0,0.000000,98.37
ENSG00000159915,0.34514772170117602,0,1600,968,15200,3,0,11,16,0.000000,88.36
ENSG00000159917,0.34243752266377597,29,200,1091,20600,1,2,14,24,0.000000,35.869999999999997
ENSG00000159921,0.547782115675577,903,16800,9840,109800,16,43,36,256,0.000000,6.72
ENSG00000159958,0.35691128375122999,2086,33800,1882,33200,20,79,2,82,0.64105468751393702,60.16
ENSG00000159961,0.264094585660062,0,200,7,4000,1,0,1,1,0.41600152752802899,68.099999999999994
ENSG00000160007,0.61313557815948205,458,18400,14869,142200,36,29,22,405,0.99998983487014903,0.89
ENSG00000160013,0.45098168455996601,2956,24200,2854,31400,26,65,1,74,1.3602016479724399E-3,52.53
ENSG00000160014,0.41691340809634497,775,20800,3765,36800,12,23,4,78,0.580172431977243,45
ENSG00000160049,0.39672079390189202,183,1000,1477,17000,5,3,5,49,2.1837065189825999E-4,62.98
ENSG00000160050,0.58469299198965896,618,22800,2715,11400,6,17,5,46,0.000000,52.89
ENSG00000160051,0.30001417506332401,907,17800,0,0,20,42,0,0,0.000000,80.709999999999994
ENSG00000160055,0.52220878738288901,308,400,1175,7200,1,5,5,34,5.2399790171241698E-4,53.77
ENSG00000160058,0.2697264135577,1415,44600,0,0,22,36,0,0,0.48234522117628598,30.61
ENSG00000160062,0.45225945061300499,1708,14000,6333,72800,23,45,49,199,0.106372648345456,56.41
ENSG00000160072,0.32541601359406702,14,5200,585,16600,3,1,14,39,0.000000,99.11
ENSG00000160075,0.40677533751528999,1513,32800,2142,44600,25,27,19,38,0.60684884920533699,36.799999999999997
ENSG00000160087,0.31849036428685601,198,5600,486,16000,9,17,7,14,0.41593884692622402,25.94
ENSG00000160094,0.57115652655948401,1254,11200,6471,87200,26,46,29,226,0.92828596525232099,25.65
ENSG00000160097,0.63731775340202501,925,8400,6502,25400,13,38,11,146,NA,NA
ENSG00000160111,0.51373046035564396,788,12600,4887,83600,27,43,31,276,0.000000,98.23
ENSG00000160113,0.46846577994237099,534,6200,3692,28800,10,25,10,113,0.15263635632380501,NA
ENSG00000160117,0.29794137305521201,2406,15200,0,0,21,89,0,0,0.000000,99.07
ENSG00000160124,0.36450519220233402,0,200,1778,43000,1,0,17,120,8.0276122119835397E-2,40.119999999999997
ENSG00000160131,0.48066534575793701,361,1200,6707,63600,3,11,53,254,0.65180524165958798,65.680000000000007
ENSG00000160145,0.83473939704174105,12042,60400,63725,487400,94,473,174,2586,0.99999691532997803,0.22
